Facility,Facility Name,Site,X-Coord,Y-Coord,Inventory Date,Change Date,Last Changed By,UniqueID,Site ID,Species,DBH,Trunks,Condition,Cavity Present,Weak Fork,Percentage of Dead Wood,Size of Existing Defect,Hazard Rating,Probability of Failure,Target Impact,Maintenance,Clean,Raise,Reduce,Other,Further Inspection,Consult,Utilities Present,Plant Location,Area,Staff,Location Value,Ground Maintenance
BUILDING,SOMERVILLE HIGH SCHOOL,018,765023.13,2966266.14,6/20/2009,11/4/2009,Brad Arndt,11219,10549,Malus spp.,4,1,Fair,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,019,765059.47,2966251.72,6/20/2009,11/4/2009,Brad Arndt,11220,10550,Malus spp.,4,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,020,765096.38,2966237.88,6/20/2009,11/4/2009,Brad Arndt,11221,10551,Malus spp.,6,1,Fair,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Above 4,3,WH,Good,Yes
BUILDING,SOMERVILLE HIGH SCHOOL,021,765103.88,2966249.99,6/20/2009,11/4/2009,Brad Arndt,11222,10782,Malus spp.,3,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,022,765109.65,2966262.1,6/20/2009,11/4/2009,Brad Arndt,11223,10580,Amelanchier arborea,2,3,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,3,WH,Good,Yes
BUILDING,SOMERVILLE HIGH SCHOOL,023,765130.98,2966255.18,6/20/2009,11/4/2009,Brad Arndt,11224,10592,Amelanchier arborea,2,4,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,3,WH,Good,Yes
BUILDING,SOMERVILLE HIGH SCHOOL,024,765126.37,2966243.07,6/20/2009,11/4/2009,Brad Arndt,11225,10589,Malus spp.,8,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Above 4,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,025,765129.83,2966230.95,6/20/2009,11/4/2009,Brad Arndt,11226,10797,Syringa reticulata,3,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,026,765146.56,2966221.73,6/20/2009,11/4/2009,Brad Arndt,11227,10836,Magnolia spp.,3,3,Fair,No,Yes,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,Yes
BUILDING,SOMERVILLE HIGH SCHOOL,027,765182.89,2966205.58,6/20/2009,11/4/2009,Brad Arndt,11228,10597,Malus spp.,4,1,Fair,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,028,765186.35,2966197.5,6/20/2009,11/4/2009,Brad Arndt,11229,10599,Malus spp.,5,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,029,765196.73,2966200.39,6/20/2009,11/4/2009,Brad Arndt,11230,10837,Malus spp.,3,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,030,765201.92,2966140.41,6/20/2009,11/4/2009,Brad Arndt,11231,10842,Amelanchier arborea,3,3,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,031,765197.89,2966132.91,6/20/2009,11/4/2009,Brad Arndt,11232,10846,Amelanchier arborea,3,3,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,032,765194.43,2966126.57,6/20/2009,11/4/2009,Brad Arndt,11233,9272,Amelanchier arborea,2,3,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,033,765196.73,2966115.03,6/20/2009,11/4/2009,Brad Arndt,11234,9270,Syringa reticulata,2,3,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,034,765198.46,2966105.23,6/20/2009,11/4/2009,Brad Arndt,11235,9271,Syringa reticulata,2,3,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,035,765203.65,2966110.42,6/20/2009,11/4/2009,Brad Arndt,11236,10553,Pseudotsuga menziesii,10,1,Fair,No,No,None,1 to 4,4,Moderate,Occasional,Maintain,Yes,Yes,No,Durable Species,No,No,No,Above 4,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,036,765194.4,2966064.28,6/20/2009,11/4/2009,Brad Arndt,11237,10559,Malus spp.,6,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,037,765182.53,2966064.88,6/20/2009,11/4/2009,Brad Arndt,11238,10560,Malus spp.,8,1,Good,No,No,0 - 25,1 to 4,4,Low,Intermittent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,038,765186.69,2966045.3,6/20/2009,11/4/2009,Brad Arndt,11239,10561,Acer rubrum,20,1,Fair,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,039,765158.8,2966033.43,6/20/2009,11/4/2009,Brad Arndt,11240,10562,Malus spp.,2,1,Fair,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,040,765148.71,2966026.31,6/20/2009,11/4/2009,Brad Arndt,11241,10563,Malus spp.,2,1,Fair,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,041,765155.24,2966022.75,6/20/2009,11/4/2009,Brad Arndt,11242,10564,Malus spp.,2,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,042,765167.11,2966016.82,6/20/2009,11/4/2009,Brad Arndt,11243,10565,Fraxinus pennsylvanica,10,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,043,765181.94,2966009.1,6/20/2009,11/4/2009,Brad Arndt,11244,10566,Fraxinus pennsylvanica,8,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,044,765210.42,2965994.27,6/20/2009,11/4/2009,Brad Arndt,11245,10567,Fraxinus pennsylvanica,10,1,Fair,No,No,0 - 25,1 to 4,6,Moderate,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,045,765224.06,2965986.56,6/20/2009,11/4/2009,Brad Arndt,11246,10568,Fraxinus pennsylvanica,10,1,Good,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,046,765241.27,2965978.25,6/20/2009,11/4/2009,Brad Arndt,11247,10569,Fraxinus pennsylvanica,10,1,Good,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,047,765251.36,2965982.4,6/20/2009,11/4/2009,Brad Arndt,11248,9273,Malus spp.,6,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,048,765259.66,2965977.66,6/20/2009,11/4/2009,Brad Arndt,11249,10571,Pinus nigra,12,1,Fair,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,049,765262.63,2965966.98,6/20/2009,11/4/2009,Brad Arndt,11250,10572,Malus spp.,4,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,050,765269.16,2965974.69,6/20/2009,11/4/2009,Brad Arndt,11251,10573,Pinus nigra,14,1,Fair,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,051,765275.68,2965971.72,6/20/2009,11/4/2009,Brad Arndt,11252,9274,Malus spp.,4,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,052,765276.87,2965954.52,6/20/2009,11/4/2009,Brad Arndt,11253,9206,Malus spp.,3,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,053,765278.65,2965961.64,6/20/2009,11/4/2009,Brad Arndt,11254,10574,Pinus nigra,12,2,Fair,No,Yes,0 - 25,1 to 4,4,Moderate,Occasional,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,054,765287.55,2965951.55,6/20/2009,11/4/2009,Brad Arndt,11255,9275,Malus spp.,4,1,Fair,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,055,765291.11,2965969.35,6/20/2009,11/4/2009,Brad Arndt,11256,10575,Zelkova serrata,8,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,056,765306.54,2966001.98,6/20/2009,11/4/2009,Brad Arndt,11257,10577,Zelkova serrata,12,1,Fair,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,057,765298.23,2966012.66,6/20/2009,11/4/2009,Brad Arndt,11258,10578,Zelkova serrata,12,1,Fair,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,058,765280.43,2966020.38,6/20/2009,11/4/2009,Brad Arndt,11259,10581,Zelkova serrata,12,1,Good,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,059,765259.66,2966031.06,6/20/2009,11/4/2009,Brad Arndt,11260,10582,Zelkova serrata,12,1,Good,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,060,765243.64,2966037.58,6/20/2009,11/4/2009,Brad Arndt,11261,10583,Zelkova serrata,12,1,Good,No,No,None,1 to 4,5,Moderate,Intermittent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,061,765232.37,2966030.46,6/20/2009,11/4/2009,Brad Arndt,11262,10584,Zelkova serrata,12,1,Fair,No,No,None,1 to 4,5,Moderate,Intermittent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,062,765245.42,2966023.94,6/20/2009,11/4/2009,Brad Arndt,11263,10585,Zelkova serrata,10,1,Fair,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,063,765271.53,2966069.03,6/20/2009,11/4/2009,Brad Arndt,11264,10586,Morus alba,6,2,Good,No,No,None,1 to 4,4,Moderate,Occasional,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,064,765275.09,2966063.69,6/20/2009,11/4/2009,Brad Arndt,11265,9277,Prunus serrulata,5,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,Yes
BUILDING,SOMERVILLE HIGH SCHOOL,065,765282.8,2966055.98,6/20/2009,11/4/2009,Brad Arndt,11266,9312,Malus spp.,3,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,066,765315.01,2966041.37,6/20/2009,11/4/2009,Brad Arndt,11267,10587,Zelkova serrata,9,1,Fair,No,No,None,1 to 4,6,Moderate,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,067,765329.29,2966044.35,6/20/2009,11/4/2009,Brad Arndt,11268,10588,Zelkova serrata,9,1,Fair,No,No,None,1 to 4,6,Moderate,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Tree Pit or Planter,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,068,765323.34,2966057.44,6/20/2009,11/4/2009,Brad Arndt,11269,10590,Zelkova serrata,8,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Tree Pit or Planter,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,069,765335.24,2966062.2,6/20/2009,11/4/2009,Brad Arndt,11270,10591,Zelkova serrata,8,1,Fair,No,No,None,1 to 4,6,Moderate,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Tree Pit or Planter,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,070,765330.48,2966075.88,6/20/2009,11/4/2009,Brad Arndt,11271,10593,Zelkova serrata,12,1,Fair,No,Yes,0 - 25,1 to 4,6,Moderate,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Tree Pit or Planter,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,071,765345.35,2966084.81,6/20/2009,11/4/2009,Brad Arndt,11272,10594,Zelkova serrata,10,1,Fair,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Tree Pit or Planter,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,072,765338.81,2966096.11,6/20/2009,11/4/2009,Brad Arndt,11273,10595,Zelkova serrata,10,1,Fair,No,Yes,0 - 25,1 to 4,6,Moderate,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Tree Pit or Planter,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,073,765331.67,2966116.94,6/20/2009,11/4/2009,Brad Arndt,11274,9278,Prunus serrulata,4,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,074,765327.5,2966103.85,6/20/2009,11/4/2009,Brad Arndt,11275,9279,Prunus serrulata,4,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,075,765486.36,2966050.89,6/20/2009,11/4/2009,Brad Arndt,11276,9281,Acer rubrum,10,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,076,765501.24,2966060.41,6/20/2009,11/4/2009,Brad Arndt,11277,9282,Acer rubrum,10,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,077,765511.95,2966068.74,6/20/2009,11/4/2009,Brad Arndt,11278,9283,Acer rubrum,10,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Above 4,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,078,765522.66,2966072.31,6/20/2009,11/4/2009,Brad Arndt,11279,10598,Pyrus calleryana,12,1,Fair,No,No,None,1 to 4,4,Moderate,Occasional,Maintain,Yes,Yes,No,Durable Species,No,No,No,Above 4,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,079,765542.88,2966091.95,6/20/2009,11/4/2009,Brad Arndt,11280,9284,Morus alba,10,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Above 4,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,080,765566.68,2966084.21,6/20/2009,11/4/2009,Brad Arndt,11281,9285,Fraxinus pennsylvanica,8,1,Good,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,081,765551.21,2966072.91,6/20/2009,11/4/2009,Brad Arndt,11282,9286,Pyrus calleryana,12,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,082,765570.85,2966054.46,6/20/2009,11/4/2009,Brad Arndt,11283,9287,Pyrus calleryana,10,1,Good,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,083,765578.58,2966070.53,6/20/2009,11/4/2009,Brad Arndt,11284,9314,Fraxinus pennsylvanica,3,4,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,084,765606.55,2966080.25,6/20/2009,11/4/2009,Brad Arndt,11285,9289,Malus spp.,4,2,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,085,765604.76,2966090.96,6/20/2009,11/4/2009,Brad Arndt,11286,9290,Malus spp.,5,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,086,765612.5,2966093.93,6/20/2009,11/4/2009,Brad Arndt,11287,9291,Malus spp.,4,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,Yes
BUILDING,SOMERVILLE HIGH SCHOOL,087,765611.31,2966085.6,6/20/2009,11/4/2009,Brad Arndt,11288,9320,Malus spp.,3,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,Yes
BUILDING,SOMERVILLE HIGH SCHOOL,088,765617.85,2966079.65,6/20/2009,11/4/2009,Brad Arndt,11289,9292,Malus spp.,6,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,089,765763.46,2966024.33,6/20/2009,11/4/2009,Brad Arndt,11290,9293,Quercus rubra,8,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,090,765745.78,2966040.32,6/20/2009,11/4/2009,Brad Arndt,11291,9294,Quercus palustris,10,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,091,765670.85,2966143.88,6/20/2009,11/4/2009,Brad Arndt,11292,9295,Quercus rubra,10,1,Good,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,092,765611.91,2966220.49,6/20/2009,11/4/2009,Brad Arndt,11293,9296,Acer saccharum,10,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,093,765595.92,2966239.86,6/20/2009,11/4/2009,Brad Arndt,11294,9775,Acer saccharum,10,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,094,765479.73,2966340.89,6/20/2009,11/4/2009,Brad Arndt,11295,9776,Fraxinus americana,10,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,095,765474.68,2966361.09,6/20/2009,11/4/2009,Brad Arndt,11296,9777,Fraxinus americana,10,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,096,765451.95,2966365.3,6/20/2009,11/4/2009,Brad Arndt,11297,9778,Fraxinus americana,8,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,097,764896.31,2966305.59,6/20/2009,11/4/2009,Brad Arndt,11326,10631,Zelkova serrata,6,1,Poor,No,No,0 - 25,1 to 4,6,Moderate,Frequent,Remove,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,098,764914.16,2966296.42,6/20/2009,11/4/2009,Brad Arndt,11327,10632,Zelkova serrata,6,1,Poor,No,No,0 - 25,1 to 4,6,Moderate,Frequent,Remove,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,099,764933.93,2966286.29,6/20/2009,11/4/2009,Brad Arndt,11328,10633,Zelkova serrata,6,1,Fair,No,No,0 - 25,1 to 4,6,Moderate,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,100,764952.74,2966280.02,6/20/2009,11/4/2009,Brad Arndt,11329,10635,Zelkova serrata,6,1,Fair,No,No,0 - 25,1 to 4,6,Moderate,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,101,764970.59,2966271.34,6/20/2009,11/4/2009,Brad Arndt,11330,10636,Zelkova serrata,6,1,Fair,No,No,0 - 25,1 to 4,6,Moderate,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,102,765005.8,2966255.91,6/20/2009,11/4/2009,Brad Arndt,11331,10637,Zelkova serrata,6,1,Fair,No,No,0 - 25,1 to 4,6,Moderate,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,103,765024.61,2966247.22,6/20/2009,11/4/2009,Brad Arndt,11332,10638,Zelkova serrata,8,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,104,765042.46,2966238.54,6/20/2009,11/4/2009,Brad Arndt,11333,10639,Zelkova serrata,6,1,Fair,No,No,None,1 to 4,6,Moderate,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,105,765060.31,2966229.86,6/20/2009,11/4/2009,Brad Arndt,11334,10640,Zelkova serrata,6,1,Fair,No,No,None,1 to 4,6,Moderate,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,WH,Good,No
BUILDING,SOMERVILLE HIGH SCHOOL,106,765079.12,2966221.18,6/20/2009,11/4/2009,Brad Arndt,11335,10641,Zelkova serrata,6,1,Poor,No,No,0 - 25,1 to 4,6,Moderate,Frequent,Remove,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,WH,Good,No
BUILDING,SOMERVILLE LIBRARY,001,765521.47,2966016.5,6/23/2009,11/4/2009,Brad Arndt,10713,9737,Acer rubrum,7,1,Poor,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,3,RG,Good,No
BUILDING,SOMERVILLE LIBRARY,002,765512.87,2966004.87,6/23/2009,11/4/2009,Brad Arndt,10714,10644,Acer rubrum,7,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,3,RG,Good,No
